Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,57.30,573,427,20169,0.3970,2.38,17.85,-298,0,0.35,2.84,42.0,5,6979,91
2000,58.40,584,416,35219,0.3940,2.71,21.19,-256,0,0.36,2.88,41.4,3,12188,178
3000,63.90,639,361,47520,0.3910,2.92,23.54,-95,0,0.37,3.04,37.9,0,16446,265
4000,60.60,606,394,58352,0.3880,3.19,25.41,-210,0,0.36,2.93,41.1,1,20195,357
5000,61.40,614,386,67682,0.3850,3.41,26.88,-153,0,0.36,2.97,39.1,0,23426,442
6000,61.70,617,383,76515,0.3820,3.60,27.98,-147,0,0.36,3.08,38.8,0,26484,533
7000,62.70,627,373,84287,0.3790,3.84,28.95,-104,0,0.35,3.11,42.5,3,29176,628
8000,61.20,612,388,91961,0.3760,4.00,29.65,-159,0,0.36,3.10,38.4,1,31833,720
9000,64.40,644,356,99387,0.3730,4.19,30.38,-65,0,0.36,3.11,43.1,4,34405,835
10000,66.50,665,335,106000,0.3700,4.37,31.03,-1,0,0.36,3.17,41.1,2,36696,959
