Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.00,740,260,338645,0.0500,16.14,46.79,290,0,0.57,3.59,52.3,6,128028,180
2000,74.60,746,254,339670,0.0500,16.26,46.85,301,0,0.56,3.60,52.0,7,128430,359
3000,74.90,749,251,340825,0.0500,16.39,46.91,304,0,0.56,3.55,56.1,7,128884,558
4000,73.80,738,262,341874,0.0500,16.53,46.98,278,0,0.56,3.43,60.0,12,129297,765
5000,74.30,743,257,342907,0.0500,16.67,47.05,286,1,0.55,3.57,61.6,15,129702,1021
6000,72.10,721,279,344050,0.0500,16.80,47.08,212,0,0.57,3.42,56.1,9,130151,1279
7000,75.80,758,242,345057,0.0500,16.91,47.15,337,0,0.64,3.62,51.4,7,130547,1587
8000,74.00,740,260,346073,0.0500,17.03,47.19,282,1,0.60,3.53,53.5,8,130946,1922
9000,75.80,758,242,347060,0.0500,17.14,47.24,319,0,0.62,3.48,48.9,5,131334,2311
10000,72.20,722,278,348136,0.0500,17.24,47.28,224,1,0.62,3.42,47.4,2,131757,2770
