Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,75.10,751,249,358537,0.0500,18.50,47.82,327,1,0.61,3.55,53.5,6,135842,184
2000,75.10,751,249,359491,0.0500,18.59,47.87,308,0,0.58,3.47,46.7,2,136217,352
3000,75.80,758,242,360351,0.0500,18.70,47.92,343,0,0.56,3.56,50.6,4,136555,531
4000,74.90,749,251,361273,0.0500,18.81,47.96,299,0,0.57,3.54,51.2,5,136917,710
5000,74.80,748,252,362256,0.0500,18.91,48.01,308,0,0.58,3.60,48.0,4,137303,878
6000,75.10,751,249,363265,0.0500,19.03,48.06,335,1,0.56,3.64,58.3,13,137700,1088
7000,77.40,774,226,364175,0.0500,19.16,48.09,399,0,0.57,3.63,58.1,13,138058,1315
8000,77.00,770,230,365051,0.0500,19.27,48.13,366,0,0.58,3.56,53.3,8,138402,1687
9000,73.60,736,264,365842,0.0500,19.39,48.19,271,0,0.58,3.49,53.5,8,138713,2042
10000,74.30,743,257,366714,0.0500,19.51,48.23,297,0,0.58,3.54,57.3,11,139055,2230
