Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.70,747,253,398837,0.0500,23.81,49.88,315,0,0.61,3.65,55.9,10,151675,212
2000,74.70,747,253,399577,0.0500,23.91,49.91,331,0,0.64,3.68,54.1,9,151965,435
3000,75.40,754,246,400257,0.0500,24.02,49.95,349,0,0.67,3.61,53.0,8,152233,677
4000,76.10,761,239,400988,0.0500,24.12,49.98,368,0,0.70,3.66,52.4,7,152520,945
5000,76.60,766,234,401690,0.0500,24.21,50.00,376,0,0.61,3.67,50.1,7,152796,1162
6000,76.90,769,231,402362,0.0500,24.31,50.04,391,2,1.43,3.72,50.9,7,153060,1455
7000,78.80,788,212,403045,0.0500,24.42,50.06,420,0,0.67,3.60,54.5,7,153328,1775
8000,77.00,770,230,403761,0.0500,24.52,50.09,380,0,0.76,3.62,55.4,7,153609,2198
9000,75.80,758,242,404432,0.0500,24.63,50.12,362,0,0.74,3.64,55.5,10,153872,2736
10000,74.80,748,252,405176,0.0500,24.73,50.15,324,0,0.70,3.67,50.4,5,154165,3277
