Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,50.8,0.030,16977,0,13.64,39.9,415991
1000,50.6,0.030,24825,0,13.66,39.9,416466
1500,54.4,0.030,99785,0,13.68,40.0,416958
2000,47.4,0.030,63508,0,13.71,40.0,417377
2500,47.8,0.030,15041,0,13.74,40.0,417866
3000,47.6,0.030,-36921,0,13.76,40.0,418319
3500,51.2,0.030,-52465,0,13.79,40.1,418804
4000,46.8,0.030,-104947,0,13.82,40.1,419363
4500,47.0,0.030,-183505,0,13.84,40.1,419883
5000,50.2,0.030,-182268,0,13.87,40.1,420336
5500,50.0,0.030,-203464,0,13.90,40.2,420830
6000,49.6,0.030,-218012,0,13.92,40.2,421367
6500,47.6,0.030,-276859,0,13.94,40.2,421914
7000,49.0,0.030,-337086,0,13.97,40.2,422446
7500,46.8,0.030,-425306,0,14.00,40.2,422914
8000,51.2,0.030,-414767,0,14.03,40.3,423357
8500,49.6,0.030,-446615,0,14.06,40.3,423794
9000,52.8,0.030,-387592,0,14.08,40.3,424240
9500,44.8,0.030,-473027,0,14.11,40.3,424649
10000,50.0,0.030,-499925,0,14.14,40.3,425176
