Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,64.2,0.050,272963,0,16.39,48.6,83549
1000,64.6,0.050,548251,0,16.51,48.7,83790
1500,65.0,0.050,829867,0,16.60,48.7,84083
2000,66.8,0.050,1155177,0,16.72,48.8,84304
2500,64.2,0.050,1428561,0,16.83,48.9,84574
3000,67.2,0.050,1757377,0,16.95,48.9,84825
3500,68.8,0.050,2112471,0,17.06,49.0,85058
4000,63.8,0.050,2378519,0,17.16,49.1,85345
4500,65.8,0.050,2677855,0,17.27,49.2,85618
5000,61.8,0.050,2902407,0,17.38,49.2,85881
5500,64.6,0.050,3187397,0,17.48,49.3,86174
6000,66.0,0.050,3491970,0,17.58,49.3,86405
6500,62.2,0.050,3722061,0,17.68,49.4,86696
7000,66.6,0.050,4039203,0,17.78,49.4,86986
7500,70.2,0.050,4425477,0,17.89,49.5,87233
8000,69.2,0.050,4783505,0,18.00,49.5,87452
8500,67.2,0.050,5113876,0,18.10,49.6,87661
9000,67.4,0.050,5446356,0,18.20,49.6,87924
9500,61.4,0.050,5671624,0,18.30,49.7,88187
10000,70.6,0.050,6061671,0,18.41,49.8,88406
