Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,50.90,509,491,488491,0.0500,15.68,45.64,-499,14,0.33,2.82,49.6,3,186667,108
2000,48.10,481,519,489729,0.0500,15.76,45.69,-504,11,0.33,2.75,52.0,8,187153,219
3000,51.40,514,486,490990,0.0500,15.82,45.73,-483,20,0.33,2.84,46.9,5,187649,321
4000,50.60,506,494,492112,0.0500,15.89,45.77,-493,13,0.33,2.89,46.1,3,188090,427
5000,48.80,488,512,493321,0.0500,15.95,45.82,-494,10,0.33,2.82,46.5,2,188565,527
6000,51.80,518,482,494448,0.0500,16.02,45.87,-458,15,0.33,2.90,47.6,3,189007,639
7000,53.00,530,470,495586,0.0500,16.09,45.90,-491,11,0.33,2.85,49.0,4,189454,759
8000,49.80,498,502,496709,0.0500,16.16,45.95,-503,17,0.33,2.84,44.8,1,189895,895
9000,49.60,496,504,497935,0.0500,16.22,45.98,-492,15,0.34,2.81,45.7,1,190377,1046
10000,47.90,479,521,499134,0.0500,16.28,46.03,-509,14,0.34,2.73,45.8,2,190848,1246
