Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,48.90,489,511,500284,0.0500,16.35,46.06,-497,15,0.33,2.82,48.0,5,191300,103
2000,48.20,482,518,501509,0.0500,16.41,46.09,-506,12,0.33,2.76,46.6,2,191781,202
3000,49.80,498,502,502695,0.0500,16.48,46.12,-500,16,0.32,2.78,50.1,7,192247,308
4000,47.20,472,528,503901,0.0500,16.55,46.16,-528,17,0.32,2.71,49.1,2,192721,417
5000,49.40,494,506,504999,0.0500,16.61,46.19,-498,14,0.33,2.88,44.6,2,193152,512
6000,49.50,495,505,506178,0.0500,16.67,46.22,-513,19,0.33,2.81,45.0,2,193615,618
7000,47.50,475,525,507351,0.0500,16.72,46.26,-532,13,0.33,2.77,42.6,0,194076,719
8000,50.30,503,497,508573,0.0500,16.78,46.29,-503,20,0.33,2.78,46.9,2,194556,852
9000,44.60,446,554,509696,0.0500,16.85,46.33,-550,19,0.33,2.79,45.9,3,194997,1005
10000,50.70,507,493,510913,0.0500,16.91,46.37,-500,15,1.94,2.74,45.5,2,195476,1189
