Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,51.50,515,485,453420,0.0500,13.85,44.50,-468,14,0.38,2.88,45.3,4,172889,100
2000,47.80,478,522,454738,0.0500,13.92,44.56,-493,20,0.33,2.81,44.3,2,173406,196
3000,51.30,513,487,456073,0.0500,13.99,44.61,-465,20,0.33,2.86,45.2,4,173930,295
4000,52.40,524,476,457565,0.0500,14.05,44.65,-468,16,0.33,2.90,43.8,1,174517,390
5000,50.00,500,500,458939,0.0500,14.11,44.70,-489,18,0.47,2.86,46.6,4,175057,494
6000,51.90,519,481,460219,0.0500,14.18,44.74,-474,18,0.33,2.86,45.0,4,175560,591
7000,51.20,512,488,461531,0.0500,14.25,44.78,-465,10,0.34,2.88,43.3,4,176075,689
8000,50.70,507,493,463048,0.0500,14.30,44.81,-485,17,0.34,2.78,44.1,1,176671,839
9000,52.10,521,479,464396,0.0500,14.37,44.87,-474,20,1.53,2.83,45.0,0,177200,991
10000,52.90,529,471,465720,0.0500,14.44,44.91,-470,10,0.33,2.87,49.0,5,177720,1184
