Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,46.80,468,532,224223,0.3070,5.49,34.61,-497,11,0.41,2.83,40.5,4,82929,116
2000,51.10,511,489,228284,0.3040,5.57,34.78,-437,10,0.39,2.88,35.5,0,84521,214
3000,51.20,512,488,232099,0.3010,5.66,34.97,-443,16,0.38,2.87,38.1,1,86018,322
4000,51.60,516,484,235751,0.2980,5.76,35.16,-417,10,0.37,2.99,40.2,5,87451,434
5000,46.80,468,532,239412,0.2950,5.86,35.35,-474,18,0.38,2.86,39.9,2,88887,553
6000,51.60,516,484,243000,0.2920,5.95,35.55,-442,17,0.38,2.92,37.6,0,90295,661
7000,50.50,505,495,246414,0.2890,6.04,35.70,-425,19,0.38,2.93,37.8,1,91634,786
8000,51.90,519,481,249733,0.2860,6.13,35.88,-419,12,0.50,2.94,38.3,1,92937,975
9000,53.90,539,461,253101,0.2830,6.22,36.08,-441,17,0.51,2.95,39.5,2,94258,1165
10000,53.30,533,467,256573,0.2800,6.30,36.25,-429,19,0.43,2.92,37.9,1,95621,1396
