Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.60,536,464,424892,0.0500,12.42,43.45,-435,14,0.33,2.91,42.1,0,161685,96
2000,51.30,513,487,426291,0.0500,12.50,43.51,-475,18,0.33,2.95,43.1,0,162234,191
3000,51.90,519,481,427817,0.0500,12.57,43.58,-462,20,0.33,2.91,46.9,4,162834,292
4000,52.70,527,473,429313,0.0500,12.64,43.62,-451,12,0.33,2.91,42.2,1,163421,386
5000,52.70,527,473,430774,0.0500,12.72,43.67,-472,15,0.33,2.83,48.6,4,163994,492
6000,49.00,490,510,432143,0.0500,12.79,43.73,-496,12,0.34,2.83,45.1,2,164532,588
7000,53.80,538,462,433574,0.0500,12.87,43.79,-456,11,0.34,2.86,45.6,2,165094,706
8000,53.90,539,461,435040,0.0500,12.94,43.85,-461,16,0.33,2.79,46.2,2,165670,840
9000,53.10,531,469,436441,0.0500,13.01,43.90,-458,19,0.34,2.87,43.1,1,166219,975
10000,50.60,506,494,437811,0.0500,13.08,43.94,-485,10,0.34,2.89,47.0,3,166757,1171
