Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,43.00,430,570,18799,0.3970,1.93,14.77,-580,16,0.47,2.53,31.8,1,6525,101
2000,43.10,431,569,34056,0.3940,2.15,17.74,-599,15,0.40,2.49,32.3,0,11831,188
3000,37.40,374,626,47106,0.3910,2.37,19.98,-607,18,0.46,2.55,33.5,1,16370,292
4000,42.10,421,579,59274,0.3880,2.53,21.31,-567,17,0.45,2.61,33.6,0,20604,399
5000,39.90,399,601,70067,0.3850,2.73,22.58,-596,16,0.46,2.56,36.1,3,24361,526
6000,43.20,432,568,79589,0.3820,2.87,23.76,-549,15,0.41,2.64,32.6,0,27677,626
7000,42.50,425,575,88851,0.3790,3.02,24.76,-559,18,0.41,2.61,34.9,1,30903,753
8000,42.00,420,580,97374,0.3760,3.16,25.60,-571,10,1.04,2.66,34.5,1,33873,879
9000,43.90,439,561,105590,0.3730,3.28,26.30,-533,14,0.40,2.65,34.1,1,36736,1019
10000,44.20,442,558,113292,0.3700,3.41,27.11,-510,14,0.39,2.73,34.2,0,39419,1171
