Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,54.90,549,451,358474,0.1567,9.58,40.82,-415,17,0.46,2.98,40.3,1,135611,123
2000,55.00,550,450,360402,0.1536,9.65,40.90,-422,12,0.39,2.97,41.7,2,136368,229
3000,54.80,548,452,362318,0.1504,9.72,40.99,-413,14,0.44,3.00,38.7,0,137120,338
4000,54.60,546,454,364172,0.1472,9.80,41.06,-428,20,0.34,2.98,41.6,1,137847,438
5000,52.60,526,474,366097,0.1441,9.87,41.12,-421,13,0.33,2.98,40.0,1,138603,523
6000,55.10,551,449,367979,0.1409,9.94,41.20,-401,16,0.33,2.98,40.9,1,139342,618
7000,55.90,559,441,370007,0.1379,10.00,41.28,-394,17,0.35,3.03,39.6,0,140138,724
8000,57.40,574,426,371723,0.1344,10.08,41.36,-388,20,0.35,3.08,41.3,1,140811,842
9000,54.30,543,457,373392,0.1308,10.16,41.44,-409,14,0.34,3.02,42.5,2,141466,967
10000,56.00,560,440,375100,0.1273,10.24,41.51,-396,14,0.34,3.06,40.5,1,142137,1095
