Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,52.00,520,480,318701,0.3079,8.01,39.38,-387,12,0.41,2.78,37.0,0,120033,109
2000,50.70,507,493,321279,0.3055,8.08,39.48,-392,16,0.39,2.86,37.6,1,121045,213
3000,54.80,548,452,323706,0.3031,8.14,39.60,-348,16,0.40,2.93,36.2,0,121998,315
4000,54.90,549,451,326088,0.3006,8.22,39.70,-348,14,0.52,2.96,39.5,3,122932,423
5000,55.80,558,442,328668,0.2982,8.28,39.80,-333,13,0.40,2.93,37.1,0,123945,532
6000,54.90,549,451,331069,0.2957,8.35,39.90,-351,12,0.41,2.95,36.8,0,124888,638
7000,54.90,549,451,333511,0.2933,8.41,39.98,-343,15,0.41,2.93,36.5,1,125846,785
8000,54.60,546,454,335878,0.2907,8.48,40.09,-356,11,0.41,2.97,38.8,2,126775,933
9000,53.10,531,469,338360,0.2883,8.54,40.16,-361,12,1.92,2.91,37.1,1,127749,1093
10000,55.10,551,449,340808,0.2859,8.60,40.25,-357,17,0.41,2.96,38.0,2,128710,1316
