Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,47.90,479,521,223785,0.3655,5.77,35.14,-440,15,0.39,2.75,36.4,1,82792,103
2000,51.20,512,488,227574,0.3639,5.86,35.32,-425,16,0.39,2.75,36.2,0,84278,200
3000,50.90,509,491,231643,0.3624,5.94,35.52,-416,15,0.39,2.73,38.1,0,85875,303
4000,50.80,508,492,235365,0.3608,6.02,35.74,-410,14,0.39,2.73,35.5,0,87335,406
5000,49.40,494,506,239113,0.3592,6.09,35.92,-425,13,0.39,2.73,35.7,0,88805,502
6000,51.40,514,486,242449,0.3574,6.18,36.09,-406,17,0.53,2.76,36.9,2,90114,662
7000,49.50,495,505,245830,0.3556,6.26,36.27,-424,17,0.53,2.69,35.5,0,91440,806
8000,49.50,495,505,249233,0.3539,6.34,36.44,-411,19,0.52,2.77,36.2,1,92776,951
9000,52.30,523,477,252805,0.3522,6.41,36.61,-402,13,0.52,2.86,37.3,2,94177,1132
10000,51.60,516,484,256101,0.3504,6.50,36.72,-394,20,0.47,2.79,38.6,1,95470,1358
