Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,54.00,540,460,342955,0.2831,8.67,40.34,-354,20,0.38,2.90,39.3,2,129553,106
2000,55.80,558,442,345015,0.2802,8.74,40.43,-352,19,0.38,2.93,35.8,0,130361,200
3000,55.00,550,450,347130,0.2773,8.81,40.51,-342,16,0.38,2.96,37.8,2,131191,302
4000,56.40,564,436,349136,0.2743,8.87,40.60,-346,15,0.39,2.92,35.3,0,131978,399
5000,55.70,557,443,351096,0.2713,8.94,40.70,-335,19,0.39,3.02,38.2,1,132748,509
6000,52.50,525,475,353133,0.2683,9.01,40.79,-375,11,0.40,2.88,36.7,1,133547,613
7000,56.50,565,435,355271,0.2655,9.07,40.87,-332,15,0.40,2.98,37.8,1,134386,734
8000,51.00,510,490,357187,0.2624,9.14,40.97,-364,14,0.41,2.95,37.4,0,135138,860
9000,54.20,542,458,359058,0.2592,9.20,41.06,-340,17,0.42,2.99,36.2,1,135872,1091
10000,54.10,541,459,361176,0.2563,9.27,41.14,-364,14,0.48,2.90,40.1,2,136704,1395
