Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,45.70,457,543,18325,0.3990,2.09,15.68,-534,11,0.41,2.60,33.8,3,6333,93
2000,49.10,491,509,32431,0.3980,2.37,19.00,-524,17,0.44,2.60,33.9,2,11209,191
3000,46.00,460,540,44469,0.3970,2.61,20.88,-511,11,0.32,2.59,34.4,2,15372,265
4000,46.80,468,532,55576,0.3960,2.92,22.45,-500,12,0.43,2.64,40.9,7,19212,389
5000,45.00,450,550,65829,0.3950,3.06,23.76,-536,15,0.46,2.48,34.4,1,22760,501
6000,47.40,474,526,75267,0.3940,3.22,24.85,-500,10,0.49,2.65,35.9,2,26026,632
7000,43.90,439,561,84165,0.3930,3.37,25.85,-519,13,0.49,2.53,35.6,1,29105,751
8000,46.60,466,534,92425,0.3920,3.50,26.62,-489,12,0.49,2.63,34.7,0,31964,874
9000,45.80,458,542,100212,0.3910,3.63,27.41,-520,15,0.48,2.57,35.4,1,34659,1010
10000,46.10,461,539,107487,0.3900,3.75,28.10,-498,14,0.38,2.62,34.8,0,37177,1148
