Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,46.30,463,537,178323,0.3788,4.88,32.56,-464,17,0.38,2.65,39.0,1,64957,105
2000,47.10,471,529,183378,0.3776,4.98,32.87,-447,12,0.37,2.71,37.3,2,66940,204
3000,49.20,492,508,188190,0.3763,5.08,33.19,-440,12,0.38,2.67,37.3,0,68828,300
4000,48.10,481,519,193075,0.3751,5.18,33.47,-435,11,0.37,2.77,39.1,3,70744,407
5000,46.50,465,535,197971,0.3739,5.26,33.76,-459,15,0.39,2.76,37.6,1,72665,509
6000,46.60,466,534,202599,0.3726,5.35,34.03,-471,19,0.39,2.73,36.3,1,74481,614
7000,48.00,480,520,207109,0.3713,5.43,34.25,-460,19,1.06,2.78,36.3,0,76250,752
8000,45.80,458,542,211553,0.3699,5.52,34.48,-460,15,0.50,2.75,38.8,2,77994,905
9000,45.00,450,550,215948,0.3685,5.60,34.69,-473,17,0.47,2.70,36.1,1,79718,1086
10000,47.60,476,524,220162,0.3671,5.68,34.92,-481,16,0.40,2.67,36.4,0,81371,1255
