Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.90,669,331,201300,0.2770,8.03,41.49,54,0,0.16,3.22,34.6,0,75300,75
2000,64.90,649,351,203601,0.2740,8.13,41.62,-2,0,0.16,3.28,34.3,0,76204,150
3000,64.10,641,359,205876,0.2710,8.23,41.74,-20,0,0.16,3.22,34.5,1,77098,225
4000,66.40,664,336,208112,0.2680,8.33,41.82,53,0,0.16,3.24,33.3,0,77976,299
5000,67.10,671,329,210249,0.2650,8.43,41.97,76,0,0.16,3.34,34.1,0,78816,376
6000,66.50,665,335,212440,0.2620,8.52,42.07,62,0,0.16,3.29,33.5,0,79677,449
7000,63.80,638,362,214523,0.2590,8.62,42.17,-30,0,0.17,3.17,33.4,0,80496,523
8000,67.90,679,321,216512,0.2560,8.72,42.26,86,0,0.17,3.29,34.0,0,81278,598
9000,68.90,689,311,218371,0.2528,8.81,42.39,138,0,0.17,3.40,33.1,0,82008,673
10000,67.60,676,324,220451,0.2498,8.91,42.49,85,0,0.16,3.29,35.7,1,82825,756
