Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,80.40,804,196,314670,0.0500,17.64,48.17,487,0,0.20,3.66,34.1,1,119847,75
2000,78.20,782,218,315371,0.0500,17.73,48.20,422,0,0.17,3.61,35.9,1,120123,153
3000,81.00,810,190,315903,0.0500,17.82,48.23,496,0,0.23,3.71,35.5,1,120332,232
4000,79.30,793,207,316628,0.0500,17.91,48.25,448,0,0.26,3.62,35.4,2,120617,310
5000,77.90,779,221,317254,0.0500,18.00,48.28,402,0,0.17,3.60,34.8,1,120863,388
6000,77.40,774,226,317916,0.0500,18.08,48.31,394,0,0.17,3.55,34.8,0,121123,463
7000,78.10,781,219,318499,0.0500,18.17,48.34,412,0,0.17,3.58,33.8,0,121353,536
8000,76.90,769,231,319167,0.0500,18.26,48.37,391,0,0.16,3.57,36.3,1,121615,622
9000,78.00,780,220,319840,0.0500,18.33,48.40,412,0,0.17,3.62,33.1,0,121880,703
10000,78.00,780,220,320437,0.0500,18.42,48.42,418,0,0.17,3.67,32.8,0,122114,772
