Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.10,691,309,222602,0.2468,9.01,42.62,117,0,0.16,3.32,36.1,0,83670,78
2000,69.00,690,310,224629,0.2438,9.11,42.77,128,0,0.21,3.41,35.4,0,84466,153
3000,67.20,672,328,226559,0.2406,9.20,42.90,84,0,0.16,3.41,34.5,0,85224,228
4000,68.30,683,317,228410,0.2374,9.30,43.03,110,0,0.16,3.34,35.2,0,85952,304
5000,69.80,698,302,230134,0.2339,9.41,43.15,166,0,0.16,3.45,35.1,0,86629,383
6000,70.40,704,296,232023,0.2307,9.50,43.24,180,0,0.16,3.49,35.3,0,87372,465
7000,69.00,690,310,233766,0.2273,9.60,43.36,142,0,0.16,3.47,35.5,0,88056,541
8000,70.30,703,297,235549,0.2239,9.70,43.48,154,0,0.16,3.35,36.5,0,88756,621
9000,70.70,707,293,237237,0.2204,9.80,43.58,174,0,0.16,3.37,34.6,0,89419,701
10000,70.40,704,296,238992,0.2170,9.89,43.67,161,0,0.16,3.43,34.6,0,90108,800
