Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.50,765,235,274743,0.0548,12.94,45.74,370,0,0.17,3.61,37.6,2,104155,82
2000,75.90,759,241,275598,0.0500,13.04,45.81,351,0,0.21,3.52,34.7,0,104491,159
3000,76.10,761,239,276513,0.0500,13.14,45.88,344,0,0.17,3.56,35.6,0,104851,237
4000,76.50,765,235,277378,0.0500,13.25,45.93,370,0,0.27,3.60,35.6,2,105191,315
5000,74.30,743,257,278305,0.0500,13.35,45.99,310,0,0.17,3.50,36.9,2,105555,392
6000,76.40,764,236,279143,0.0500,13.45,46.04,373,0,0.17,3.53,34.2,0,105884,472
7000,77.90,779,221,279939,0.0500,13.55,46.10,414,0,0.17,3.69,34.4,0,106197,548
8000,76.70,767,233,280758,0.0500,13.65,46.17,389,0,0.17,3.64,35.4,1,106519,627
9000,74.90,749,251,281771,0.0500,13.73,46.22,335,0,0.17,3.58,33.6,0,106917,705
10000,75.60,756,244,282713,0.0500,13.83,46.28,342,0,0.17,3.56,36.3,2,107287,798
