Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,77.40,774,226,340190,0.0500,20.97,49.45,413,0,0.18,3.70,34.0,1,129883,75
2000,75.90,759,241,340794,0.0500,21.05,49.47,358,0,0.16,3.63,35.1,1,130121,151
3000,77.70,777,223,341356,0.0500,21.13,49.50,402,0,0.17,3.64,35.9,1,130341,228
4000,77.00,770,230,341946,0.0500,21.21,49.53,392,0,0.17,3.66,35.0,0,130573,309
5000,77.10,771,229,342550,0.0500,21.30,49.55,392,0,0.17,3.64,37.2,1,130810,386
6000,77.80,778,222,343172,0.0500,21.37,49.57,401,0,0.17,3.65,35.4,1,131055,468
7000,76.70,767,233,343753,0.0500,21.45,49.60,393,0,0.16,3.65,35.5,2,131283,546
8000,79.40,794,206,344338,0.0500,21.53,49.63,455,0,0.17,3.70,34.6,0,131513,623
9000,75.40,754,246,344894,0.0500,21.61,49.68,345,0,0.17,3.63,35.6,2,131731,703
10000,77.30,773,227,345418,0.0500,21.69,49.71,382,0,0.17,3.55,35.7,1,131937,795
