Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.40,764,236,346064,0.0500,21.77,49.75,370,0,0.17,3.58,35.4,1,132192,76
2000,80.10,801,199,346593,0.0500,21.85,49.77,495,0,0.17,3.74,35.5,1,132399,154
3000,77.20,772,228,347066,0.0500,21.92,49.80,390,0,0.17,3.62,33.0,0,132585,225
4000,79.20,792,208,347581,0.0500,22.01,49.82,457,0,0.17,3.66,35.3,0,132788,305
5000,80.50,805,195,348064,0.0500,22.08,49.85,495,0,0.17,3.73,34.1,1,132977,378
6000,80.30,803,197,348604,0.0500,22.17,49.88,472,0,0.17,3.67,37.8,3,133189,463
7000,79.90,799,201,349062,0.0500,22.26,49.91,502,0,0.17,3.81,36.8,2,133370,541
8000,77.80,778,222,349597,0.0500,22.33,49.94,406,0,0.17,3.58,34.3,0,133580,625
9000,82.10,821,179,350031,0.0500,22.41,49.98,547,0,0.17,3.73,33.3,0,133751,710
10000,76.70,767,233,350532,0.0500,22.49,50.00,392,0,0.17,3.64,36.1,2,133947,812
