Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,77.30,773,227,292098,0.0500,14.88,46.85,389,0,0.17,3.61,32.6,0,110977,72
2000,76.60,766,234,292856,0.0500,14.98,46.90,370,0,0.17,3.58,34.6,2,111274,146
3000,75.40,754,246,293563,0.0500,15.07,46.95,362,0,0.17,3.62,34.0,0,111552,220
4000,78.00,780,220,294480,0.0500,15.16,46.99,412,0,0.17,3.63,35.7,2,111913,301
5000,75.30,753,247,295381,0.0500,15.25,47.03,328,0,0.17,3.53,35.4,0,112267,375
6000,77.60,776,224,296080,0.0500,15.34,47.10,418,0,0.16,3.67,35.1,1,112542,454
7000,77.80,778,222,296904,0.0500,15.44,47.14,402,0,0.16,3.62,35.6,0,112865,531
8000,79.70,797,203,297724,0.0500,15.52,47.17,459,0,0.17,3.62,33.8,0,113188,606
9000,77.20,772,228,298566,0.0500,15.61,47.22,392,0,0.17,3.61,34.5,0,113518,696
10000,75.60,756,244,299358,0.0500,15.69,47.26,346,0,0.17,3.53,34.2,1,113830,769
