Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,56.60,566,434,140841,0.3370,5.77,37.03,-273,0,0.18,3.07,35.7,0,51560,76
2000,59.40,594,406,144919,0.3340,5.89,37.39,-182,0,0.16,3.12,35.2,0,53162,151
3000,55.60,556,444,148863,0.3310,6.02,37.78,-294,0,0.16,3.07,37.6,1,54710,231
4000,59.50,595,405,152701,0.3280,6.14,38.11,-188,0,0.16,3.09,36.2,0,56216,309
5000,58.60,586,414,156244,0.3250,6.26,38.42,-207,0,0.16,3.05,34.2,0,57607,383
6000,58.30,583,417,159742,0.3220,6.37,38.75,-205,0,0.16,3.10,35.3,0,58980,463
7000,62.00,620,380,163051,0.3190,6.50,39.06,-103,0,0.16,3.09,36.5,0,60279,541
8000,63.20,632,368,166325,0.3160,6.63,39.35,-60,0,0.16,3.18,37.1,0,61565,620
9000,62.10,621,379,169620,0.3130,6.74,39.58,-90,0,0.16,3.17,35.6,0,62859,699
10000,59.70,597,403,172795,0.3100,6.85,39.81,-167,0,0.16,3.11,34.8,0,64106,795
