Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,45.6,0.114,-62017,0,15.36,42.0,369587
1000,46.8,0.109,-105599,0,15.39,42.0,370132
1500,44.6,0.104,-189277,0,15.41,42.0,370781
2000,48.2,0.099,-203578,0,15.44,42.1,371399
2500,45.0,0.094,-288461,0,15.46,42.1,371985
3000,46.0,0.090,-350945,0,15.48,42.1,372677
3500,49.6,0.084,-339202,0,15.50,42.1,373201
4000,45.0,0.079,-413647,0,15.52,42.1,373792
4500,44.0,0.075,-511289,0,15.54,42.2,374520
5000,48.0,0.069,-524569,0,15.56,42.2,375080
5500,47.0,0.063,-570221,0,15.59,42.2,375572
6000,47.2,0.059,-618001,0,15.61,42.2,376201
6500,44.8,0.053,-702164,0,15.63,42.2,376778
7000,48.2,0.048,-721011,0,15.65,42.3,377299
7500,49.4,0.043,-724036,0,15.67,42.3,377973
8000,43.6,0.037,-825943,0,15.69,42.3,378482
8500,47.6,0.031,-855168,0,15.72,42.3,378977
9000,43.8,0.030,-959583,0,15.74,42.3,379474
9500,47.4,0.030,-1001803,0,15.77,42.3,379968
10000,46.4,0.030,-1062279,0,15.80,42.4,380463
