Batalhas,WinRate_Bloco,Epsilon,Reward
500,38.0,0.2944771716498188,-671070.0
1000,37.8,0.21668364156246633,-1343435.0
1500,43.2,0.15912265647304188,-1825920.0
2000,39.0,0.11777691924849303,-2449960.0
2500,43.0,0.08644161605097238,-2945270.0
3000,45.800000000000004,0.06384295225457326,-3349815.0
3500,44.800000000000004,0.05,-3794735.0
