Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.70,537,463,250992,0.2770,6.39,38.89,-358,0,0.20,2.99,36.1,0,93705,108
2000,54.60,546,454,254430,0.2740,6.47,39.00,-324,0,0.20,3.03,35.1,0,95055,217
3000,56.50,565,435,257800,0.2710,6.54,39.14,-282,0,0.20,2.99,36.4,0,96378,331
4000,58.00,580,420,261201,0.2680,6.62,39.32,-247,0,0.16,3.09,37.0,0,97713,430
5000,59.40,594,406,264417,0.2650,6.69,39.44,-177,0,0.16,3.21,36.0,0,98975,529
6000,56.60,566,434,267697,0.2620,6.77,39.59,-256,0,0.16,3.10,35.8,0,100262,621
7000,56.30,563,437,270942,0.2590,6.84,39.71,-279,0,0.16,3.12,36.1,0,101535,718
8000,57.80,578,422,274265,0.2560,6.91,39.86,-238,0,0.16,3.08,36.7,0,102840,821
9000,57.40,574,426,277214,0.2530,6.98,39.99,-231,0,0.16,3.12,35.1,0,103997,932
10000,59.00,590,410,280382,0.2500,7.05,40.16,-210,0,0.17,3.08,37.6,0,105240,1053
