Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.00,610,390,116557,0.3670,3.69,31.22,-185,0,0.21,2.77,30.6,0,40980,90
2000,57.80,578,422,123580,0.3640,3.79,31.52,-267,0,0.19,2.77,32.2,0,43733,181
3000,60.00,600,400,130024,0.3610,3.88,31.72,-203,0,0.19,2.84,31.3,0,46260,272
4000,59.00,590,410,136162,0.3580,3.97,32.04,-233,0,0.17,2.81,31.5,0,48667,353
5000,61.90,619,381,141800,0.3550,4.07,32.36,-131,0,0.19,2.99,31.5,0,50878,445
6000,60.70,607,393,147254,0.3520,4.17,32.66,-178,0,0.20,2.86,31.6,0,53017,544
7000,61.80,618,382,152641,0.3490,4.27,33.04,-146,0,0.19,2.88,33.1,0,55130,642
8000,62.80,628,372,157917,0.3460,4.37,33.36,-108,0,0.19,2.94,32.6,0,57199,736
9000,63.00,630,370,163121,0.3430,4.46,33.59,-85,0,0.19,2.98,32.6,0,59240,831
10000,59.70,597,403,167820,0.3400,4.55,33.91,-184,0,0.21,2.99,31.5,0,61083,956
