Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.40,684,316,394616,0.0500,11.35,45.63,105,0,0.22,3.41,37.8,0,150085,113
2000,66.80,668,332,395943,0.0500,11.42,45.71,69,0,0.20,3.43,41.1,3,150606,235
3000,67.10,671,329,397192,0.0500,11.50,45.77,81,0,0.19,3.42,40.7,3,151096,349
4000,65.10,651,349,398626,0.0500,11.57,45.84,23,0,0.21,3.41,38.0,0,151659,468
5000,67.70,677,323,399895,0.0500,11.64,45.90,119,0,0.21,3.50,38.4,0,152157,584
6000,71.10,711,289,401100,0.0500,11.71,45.97,198,0,0.21,3.53,36.8,0,152630,709
7000,67.80,678,322,402349,0.0500,11.79,46.02,101,0,0.21,3.46,40.2,1,153121,838
8000,66.40,664,336,403632,0.0500,11.85,46.08,71,0,1.08,3.43,36.7,0,153625,982
9000,64.00,640,360,404939,0.0500,11.92,46.16,-11,0,0.21,3.44,38.9,0,154137,1147
10000,67.30,673,327,406234,0.0500,11.99,46.22,85,0,0.22,3.44,38.5,1,154646,1340
