Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.40,634,366,348861,0.1557,9.26,43.61,-36,0,0.17,3.32,36.7,0,132121,97
2000,68.00,680,320,350782,0.1526,9.33,43.68,83,0,0.17,3.29,35.7,0,132875,190
3000,64.80,648,352,352593,0.1493,9.39,43.76,7,0,0.23,3.36,35.8,0,133586,326
4000,66.00,660,340,354431,0.1460,9.46,43.84,20,0,0.26,3.27,36.7,0,134308,468
5000,65.00,650,350,356198,0.1426,9.53,43.92,-17,0,0.27,3.19,36.6,0,135001,626
6000,63.90,639,361,357817,0.1389,9.61,44.01,-19,0,0.26,3.26,37.3,0,135636,774
7000,66.50,665,335,359515,0.1354,9.68,44.09,43,0,0.24,3.29,37.3,0,136303,956
8000,69.20,692,308,361238,0.1319,9.75,44.17,126,0,0.26,3.38,36.1,0,136980,1134
9000,65.40,654,346,362948,0.1284,9.82,44.24,-6,0,0.27,3.23,37.1,0,137652,1387
10000,66.50,665,335,364747,0.1251,9.88,44.30,52,0,0.26,3.32,36.7,0,138358,1655
