Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.30,743,257,427570,0.0500,13.48,47.33,297,0,0.23,3.53,37.4,0,163024,108
2000,71.90,719,281,428565,0.0500,13.55,47.36,229,1,0.21,3.49,38.7,1,163415,222
3000,72.70,727,273,429544,0.0500,13.62,47.40,241,0,0.21,3.52,35.3,0,163799,333
4000,73.10,731,269,430428,0.0500,13.68,47.43,262,0,0.21,3.53,36.8,0,164146,445
5000,73.40,734,266,431352,0.0500,13.75,47.47,255,0,0.21,3.47,37.7,1,164508,561
6000,76.30,763,237,432228,0.0500,13.82,47.51,352,0,0.18,3.52,35.0,0,164852,651
7000,73.30,733,267,433114,0.0500,13.88,47.54,258,0,0.21,3.49,36.7,1,165200,762
8000,75.10,751,249,434014,0.0500,13.95,47.57,318,0,0.21,3.59,37.3,0,165554,890
9000,71.60,716,284,434958,0.0500,14.02,47.61,210,0,0.22,3.40,37.0,1,165924,1101
10000,72.00,720,280,435860,0.0500,14.09,47.64,220,0,0.20,3.50,41.7,3,166278,1284
