Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.50,735,265,454961,0.0500,15.48,48.46,276,0,0.18,3.58,35.9,2,173780,111
2000,70.50,705,295,455988,0.0500,15.54,48.49,176,0,0.18,3.47,37.2,0,174183,222
3000,72.40,724,276,456907,0.0500,15.60,48.53,226,0,0.18,3.49,38.2,2,174544,338
4000,71.90,719,281,457753,0.0500,15.67,48.56,235,0,0.19,3.50,37.3,1,174876,452
5000,73.60,736,264,458569,0.0500,15.73,48.58,283,0,0.19,3.55,37.7,2,175197,570
6000,73.90,739,261,459446,0.0500,15.79,48.61,276,0,0.19,3.52,36.8,0,175541,689
7000,71.50,715,285,460338,0.0500,15.85,48.64,213,0,0.19,3.56,37.3,0,175891,806
8000,74.70,747,253,461209,0.0500,15.91,48.69,307,0,0.19,3.59,37.2,0,176233,938
9000,73.40,734,266,461989,0.0500,15.97,48.72,269,0,0.20,3.55,34.9,0,176540,1084
10000,73.10,731,269,462901,0.0500,16.03,48.75,248,0,0.19,3.48,38.5,2,176897,1245
