Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,57.10,571,429,306660,0.2170,7.86,41.46,-226,0,0.20,3.20,35.4,0,115550,102
2000,59.30,593,407,309229,0.2140,7.93,41.58,-157,0,0.20,3.25,36.8,1,116559,207
3000,60.00,600,400,311787,0.2110,8.00,41.70,-151,0,0.20,3.29,35.6,0,117563,313
4000,57.10,571,429,313973,0.2080,8.07,41.84,-228,0,0.21,3.20,34.9,0,118421,428
5000,59.10,591,409,316421,0.2050,8.14,41.95,-184,0,0.20,3.16,36.8,0,119382,533
6000,59.20,592,408,318807,0.2020,8.21,42.05,-177,0,0.20,3.17,35.5,1,120319,643
7000,61.90,619,381,321171,0.1990,8.28,42.15,-100,0,0.20,3.17,36.5,0,121247,752
8000,63.20,632,368,323085,0.1959,8.36,42.30,-49,0,0.19,3.33,36.3,0,121999,869
9000,60.60,606,394,325290,0.1929,8.43,42.40,-133,0,0.21,3.20,36.9,0,122864,1032
10000,61.40,614,386,327370,0.1899,8.50,42.54,-100,0,0.18,3.27,36.1,0,123684,1178
