Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.10,711,289,445689,0.0500,14.84,48.09,198,0,0.18,3.44,37.6,1,170138,114
2000,71.90,719,281,446580,0.0500,14.91,48.13,220,0,0.18,3.50,37.6,1,170488,227
3000,70.20,702,298,447429,0.0500,14.98,48.17,177,1,0.19,3.52,38.7,2,170821,344
4000,72.50,725,275,448332,0.0500,15.05,48.20,237,0,0.19,3.57,39.6,2,171176,462
5000,70.20,702,298,449303,0.0500,15.11,48.25,177,0,0.32,3.45,40.1,2,171557,585
6000,66.40,664,336,450265,0.0500,15.18,48.29,69,0,0.39,3.46,37.5,0,171935,709
7000,70.40,704,296,451309,0.0500,15.24,48.33,171,0,0.19,3.47,38.4,0,172345,830
8000,72.60,726,274,452181,0.0500,15.30,48.37,243,0,0.19,3.56,37.5,0,172688,964
9000,72.30,723,277,453167,0.0500,15.36,48.39,227,0,0.19,3.47,38.1,1,173075,1108
10000,72.20,722,278,454089,0.0500,15.43,48.44,243,0,0.20,3.55,38.5,2,173437,1275
