Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,60.00,600,400,218847,0.3070,5.56,37.23,-173,0,0.15,3.00,32.5,0,81094,73
2000,63.00,630,370,222518,0.3040,5.64,37.40,-70,0,0.17,3.10,34.6,0,82534,146
3000,61.80,618,382,225882,0.3010,5.73,37.58,-128,0,0.21,3.05,34.1,0,83853,227
4000,64.80,648,352,229278,0.2980,5.82,37.74,-13,0,0.19,3.19,33.3,0,85186,325
5000,65.00,650,350,232425,0.2950,5.90,37.93,-27,0,0.19,3.15,33.8,0,86420,416
6000,62.30,623,377,235630,0.2920,5.99,38.10,-92,0,0.21,3.11,34.1,0,87677,528
7000,63.70,637,363,238599,0.2890,6.07,38.24,-53,0,0.22,3.12,32.3,0,88841,641
8000,63.40,634,366,241619,0.2860,6.16,38.39,-61,0,0.22,3.06,33.6,0,90026,770
9000,65.90,659,341,244580,0.2830,6.24,38.56,18,0,0.22,3.16,33.4,0,91190,907
10000,65.20,652,348,247366,0.2800,6.32,38.74,-31,0,0.22,3.11,32.4,0,92282,1039
