Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.20,692,308,329366,0.1868,8.57,42.65,132,0,0.23,3.40,35.7,0,124468,126
2000,70.40,704,296,331482,0.1838,8.64,42.77,147,0,0.23,3.34,36.3,0,125298,252
3000,66.70,667,333,333513,0.1808,8.71,42.88,60,0,0.24,3.33,36.1,0,126095,383
4000,69.90,699,301,335511,0.1778,8.78,42.99,143,0,0.23,3.34,36.0,0,126880,508
5000,71.50,715,285,337541,0.1748,8.85,43.08,197,0,0.23,3.37,36.2,0,127676,644
6000,73.20,732,268,339440,0.1717,8.92,43.17,236,0,0.24,3.40,35.0,0,128422,769
7000,70.40,704,296,341453,0.1687,8.99,43.27,158,0,0.24,3.38,35.8,0,129212,909
8000,70.50,705,295,343252,0.1654,9.05,43.36,184,0,0.18,3.48,34.8,0,129919,1024
9000,69.20,692,308,345149,0.1622,9.12,43.44,119,0,0.18,3.33,36.0,0,130663,1196
10000,71.70,717,283,347026,0.1590,9.19,43.54,192,0,0.18,3.32,35.9,0,131400,1291
