Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.20,722,278,473297,0.0500,16.68,49.12,230,0,0.20,3.54,40.1,2,180982,126
2000,71.80,718,282,474141,0.0500,16.75,49.17,233,0,0.18,3.58,40.3,3,181314,245
3000,70.30,703,297,475049,0.0500,16.80,49.21,195,0,0.19,3.54,38.2,1,181670,362
4000,71.60,716,284,475892,0.0500,16.88,49.25,222,0,0.19,3.52,43.2,6,182001,497
5000,71.30,713,287,476862,0.0500,16.93,49.29,209,0,0.19,3.50,37.8,0,182382,619
6000,70.50,705,295,477910,0.0500,16.98,49.32,178,0,0.19,3.49,39.3,1,182794,741
7000,71.50,715,285,478919,0.0500,17.04,49.35,212,0,0.19,3.54,37.9,0,183190,875
8000,71.70,717,283,479742,0.0500,17.10,49.39,218,0,0.19,3.51,38.5,0,183513,1016
9000,70.00,700,300,480651,0.0500,17.15,49.43,170,0,0.20,3.50,37.5,0,183870,1221
10000,73.10,731,269,481523,0.0500,17.21,49.48,255,0,0.20,3.56,37.6,0,184213,1343
