Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,72.90,729,271,407260,0.0500,12.06,46.27,255,0,0.21,3.52,37.4,2,155049,112
2000,72.80,728,272,408465,0.0500,12.13,46.32,253,0,0.21,3.52,37.1,0,155522,224
3000,72.70,727,273,409439,0.0500,12.20,46.38,246,0,0.21,3.52,37.8,1,155905,339
4000,71.30,713,287,410497,0.0500,12.28,46.44,215,0,0.21,3.49,38.4,1,156320,455
5000,69.80,698,302,411706,0.0500,12.35,46.49,149,0,0.45,3.42,40.0,1,156795,583
6000,74.20,742,258,412767,0.0500,12.42,46.53,304,0,0.22,3.61,36.7,0,157211,701
7000,71.80,718,282,413847,0.0500,12.49,46.58,223,0,0.22,3.45,36.7,0,157635,824
8000,72.30,723,277,414845,0.0500,12.56,46.62,230,0,0.21,3.46,36.7,0,158027,980
9000,74.50,745,255,415813,0.0500,12.62,46.68,307,0,0.21,3.51,36.1,0,158407,1118
10000,74.10,741,259,416761,0.0500,12.70,46.73,295,0,0.20,3.57,37.9,0,158779,1224
