Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.60,736,264,417737,0.0500,12.78,46.79,273,0,0.21,3.48,40.1,0,159163,116
2000,71.40,714,286,418761,0.0500,12.84,46.84,213,0,0.21,3.46,35.7,0,159565,225
3000,75.00,750,250,419717,0.0500,12.91,46.90,320,0,0.21,3.56,38.5,0,159940,341
4000,73.10,731,269,420775,0.0500,12.99,46.96,264,0,0.20,3.54,38.9,1,160356,454
5000,73.10,731,269,421875,0.0500,13.05,47.01,222,0,0.21,3.39,38.7,0,160788,571
6000,73.00,730,270,422854,0.0500,13.13,47.06,258,0,0.20,3.50,38.6,1,161172,692
7000,70.70,707,293,423808,0.0500,13.20,47.12,193,0,0.21,3.48,39.4,2,161546,814
8000,71.30,713,287,424751,0.0500,13.28,47.18,200,1,0.21,3.44,38.9,1,161916,946
9000,73.00,730,270,425648,0.0500,13.35,47.24,251,0,0.21,3.50,38.3,0,162269,1083
10000,70.10,701,299,426586,0.0500,13.42,47.29,165,0,0.21,3.44,36.4,0,162637,1230
