Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.70,627,373,283089,0.2470,7.13,40.31,-87,0,0.24,3.20,34.9,0,106303,127
2000,63.20,632,368,285559,0.2440,7.20,40.42,-62,0,0.22,3.15,33.6,0,107271,232
3000,62.50,625,375,287867,0.2410,7.28,40.52,-62,0,0.20,3.23,33.9,0,108177,333
4000,61.90,619,381,290435,0.2380,7.35,40.64,-103,0,0.20,3.22,34.0,0,109184,436
5000,59.40,594,406,292969,0.2350,7.42,40.78,-167,0,0.19,3.19,34.0,0,110178,529
6000,62.90,629,371,295333,0.2320,7.50,40.91,-68,0,0.19,3.19,34.9,0,111106,633
7000,62.10,621,379,297699,0.2290,7.57,41.03,-96,0,0.19,3.21,34.8,0,112034,733
8000,63.70,637,363,300005,0.2260,7.64,41.12,-33,0,0.21,3.25,33.1,0,112939,841
9000,64.80,648,352,302154,0.2230,7.71,41.22,-3,0,0.18,3.26,33.9,0,113782,952
10000,65.50,655,345,304147,0.2200,7.79,41.33,21,0,0.20,3.34,33.4,1,114564,1076
