Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.70,767,233,369824,0.0500,20.60,49.25,367,0,0.16,3.69,51.5,6,141331,106
2000,72.80,728,272,370930,0.0500,20.70,49.30,248,0,0.19,3.66,52.8,6,141765,211
3000,74.40,744,256,371798,0.0500,20.80,49.34,296,0,0.16,3.61,50.7,7,142106,315
4000,76.70,767,233,372684,0.0500,20.89,49.38,366,1,0.16,3.62,49.3,5,142454,417
5000,75.70,757,243,373561,0.0500,21.01,49.43,345,1,0.16,3.69,55.2,9,142798,531
6000,74.60,746,254,374581,0.0500,21.10,49.46,302,0,0.16,3.63,50.4,4,143199,635
7000,75.30,753,247,375505,0.0500,21.21,49.51,322,0,0.16,3.71,58.3,10,143562,791
8000,72.80,728,272,376466,0.0500,21.33,49.53,241,0,0.16,3.62,56.9,9,143940,945
9000,75.50,755,245,377451,0.0500,21.43,49.58,343,0,0.15,3.68,55.9,6,144326,1133
10000,76.00,760,240,378414,0.0500,21.53,49.62,335,0,0.16,3.64,53.7,7,144704,1356
