Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,78.00,780,220,386713,0.0500,22.67,50.00,390,0,0.16,3.67,54.9,4,147965,111
2000,77.20,772,228,387481,0.0500,22.78,50.03,375,1,0.21,3.66,52.0,4,148266,213
3000,78.20,782,218,388186,0.0500,22.88,50.07,415,0,0.16,3.67,50.5,4,148543,318
4000,76.00,760,240,388919,0.0500,22.98,50.10,356,0,0.16,3.70,50.0,5,148831,420
5000,75.30,753,247,389657,0.0500,23.06,50.13,313,0,0.16,3.65,47.2,3,149121,515
6000,76.50,765,235,390310,0.0500,23.17,50.16,373,1,0.16,3.70,53.0,7,149377,626
7000,75.30,753,247,391011,0.0500,23.28,50.18,333,0,0.16,3.70,54.7,7,149652,744
8000,77.40,774,226,391721,0.0500,23.38,50.23,376,0,0.16,3.63,48.2,3,149931,876
9000,78.50,785,215,392416,0.0500,23.49,50.26,412,0,0.16,3.66,54.0,5,150204,1034
10000,77.90,779,221,393092,0.0500,23.58,50.29,398,0,0.17,3.72,49.8,1,150469,1230
