Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.60,746,254,239572,0.2470,9.82,42.60,269,0,0.24,3.54,40.2,0,90183,121
2000,75.50,755,245,241788,0.2440,9.93,42.69,292,0,0.24,3.49,43.9,1,91053,253
3000,72.60,726,274,243954,0.2410,10.04,42.80,214,0,0.31,3.52,43.4,0,91903,384
4000,73.90,739,261,245996,0.2380,10.15,42.88,253,0,0.23,3.45,42.3,0,92704,509
5000,71.90,719,281,248091,0.2350,10.26,42.98,198,0,0.36,3.43,43.0,0,93527,635
6000,73.90,739,261,250009,0.2319,10.38,43.08,246,0,0.23,3.52,44.0,1,94279,764
7000,73.80,738,262,252042,0.2289,10.48,43.17,263,0,0.23,3.55,42.7,1,95078,901
8000,75.20,752,248,253992,0.2258,10.58,43.28,290,0,0.25,3.48,40.2,0,95843,1062
9000,73.30,733,267,255840,0.2225,10.69,43.36,254,0,0.25,3.52,41.8,0,96568,1235
10000,73.70,737,263,257574,0.2191,10.79,43.45,254,0,0.25,3.53,40.7,1,97249,1467
