Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.50,735,265,277273,0.1820,11.91,44.53,259,0,0.26,3.60,43.7,0,104982,149
2000,73.30,733,267,278969,0.1785,12.02,44.62,244,0,0.25,3.63,44.4,1,105648,296
3000,73.60,736,264,280598,0.1748,12.13,44.70,262,0,0.19,3.60,46.6,3,106288,410
4000,77.60,776,224,282211,0.1711,12.24,44.79,378,0,0.16,3.67,44.6,1,106921,505
5000,74.90,749,251,283880,0.1675,12.34,44.90,300,0,0.16,3.59,44.3,1,107577,593
6000,74.10,741,259,285446,0.1637,12.44,44.99,278,0,0.16,3.62,43.8,0,108192,689
7000,75.50,755,245,286974,0.1598,12.55,45.05,328,0,0.16,3.64,46.3,1,108791,786
8000,74.30,743,257,288435,0.1556,12.66,45.15,297,0,0.16,3.66,42.9,1,109365,892
9000,75.10,751,249,289810,0.1513,12.77,45.23,322,0,0.16,3.67,44.5,1,109904,1012
10000,75.70,757,243,291315,0.1473,12.87,45.32,321,0,0.16,3.59,44.4,0,110495,1154
