Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.80,748,252,359854,0.0500,19.59,48.79,306,0,0.16,3.69,54.4,8,137415,108
2000,72.50,725,275,360916,0.0500,19.69,48.84,222,1,0.19,3.60,52.7,5,137832,214
3000,72.70,727,273,361928,0.0500,19.79,48.89,246,0,0.16,3.66,50.7,3,138230,318
4000,71.60,716,284,362812,0.0500,19.90,48.94,227,0,0.16,3.68,51.7,4,138577,423
5000,72.70,727,273,363858,0.0500,20.00,48.98,238,0,0.16,3.68,51.3,6,138988,531
6000,72.10,721,279,364810,0.0500,20.09,49.03,219,0,0.16,3.61,49.8,4,139361,632
7000,70.40,704,296,365857,0.0500,20.20,49.08,174,0,0.16,3.62,53.6,8,139773,750
8000,74.40,744,256,366882,0.0500,20.29,49.12,308,0,0.75,3.69,48.9,5,140175,879
9000,71.00,710,290,367773,0.0500,20.40,49.16,219,0,0.16,3.63,55.3,8,140525,1039
10000,72.80,728,272,368870,0.0500,20.50,49.20,250,0,0.16,3.66,54.5,9,140956,1248
