Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.80,738,262,401482,0.0500,24.63,50.64,275,0,0.16,3.59,53.2,7,153767,107
2000,73.50,735,265,402229,0.0500,24.73,50.68,271,1,0.16,3.59,51.7,4,154060,212
3000,73.50,735,265,402995,0.0500,24.82,50.71,276,0,0.16,3.63,49.8,6,154360,314
4000,75.70,757,243,403823,0.0500,24.90,50.74,314,0,0.16,3.63,49.4,3,154685,416
5000,77.50,775,225,404547,0.0500,25.00,50.77,380,0,0.16,3.64,51.2,5,154970,523
6000,73.80,738,262,405275,0.0500,25.10,50.80,274,0,0.16,3.58,53.5,5,155256,628
7000,75.80,758,242,405991,0.0500,25.19,50.83,329,0,0.16,3.59,52.8,5,155537,773
8000,75.50,755,245,406710,0.0500,25.29,50.86,340,0,0.16,3.71,50.6,5,155819,920
9000,75.10,751,249,407486,0.0500,25.39,50.90,306,1,0.16,3.62,55.3,5,156124,1126
10000,72.90,729,271,408220,0.0500,25.49,50.94,251,0,0.16,3.61,56.2,5,156412,1370
