Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,77.10,771,229,393730,0.0500,23.69,50.33,384,1,0.16,3.72,51.8,7,150720,105
2000,73.60,736,264,394570,0.0500,23.78,50.35,285,0,0.16,3.65,49.1,4,151050,203
3000,77.00,770,230,395379,0.0500,23.87,50.39,367,1,0.23,3.55,52.3,8,151368,308
4000,77.50,775,225,396202,0.0500,23.96,50.43,370,0,0.16,3.65,50.6,2,151692,414
5000,77.20,772,228,396993,0.0500,24.05,50.46,386,0,0.16,3.73,51.1,4,152003,513
6000,77.10,771,229,397816,0.0500,24.16,50.49,377,0,0.16,3.64,55.5,8,152326,628
7000,76.10,761,239,398623,0.0500,24.24,50.52,336,0,0.16,3.59,49.0,2,152643,737
8000,76.70,767,233,399404,0.0500,24.33,50.54,363,0,0.16,3.62,50.6,5,152950,858
9000,74.40,744,256,400172,0.0500,24.44,50.58,290,0,0.16,3.60,55.0,8,153252,1010
10000,78.30,783,217,400817,0.0500,24.53,50.60,414,0,2.05,3.66,48.5,5,153505,1209
