Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.20,762,238,329840,0.0500,16.31,47.28,338,0,0.16,3.59,51.7,1,125628,106
2000,77.60,776,224,330871,0.0500,16.43,47.34,361,0,0.16,3.56,51.8,2,126033,208
3000,76.60,766,234,331866,0.0500,16.53,47.40,365,0,0.16,3.67,46.1,3,126424,302
4000,77.00,770,230,332974,0.0500,16.64,47.44,373,0,0.16,3.69,47.8,2,126858,398
5000,76.80,768,232,333992,0.0500,16.75,47.50,364,0,0.16,3.65,48.4,3,127258,499
6000,79.90,799,201,334874,0.0500,16.85,47.56,455,0,0.16,3.71,46.1,3,127604,600
7000,74.00,740,260,335795,0.0500,16.97,47.62,304,0,0.16,3.69,50.5,6,127966,705
8000,76.70,767,233,336786,0.0500,17.08,47.66,367,0,0.16,3.69,47.9,2,128355,827
9000,77.50,775,225,337734,0.0500,17.18,47.71,377,0,0.17,3.62,45.3,2,128727,963
10000,76.30,763,237,338732,0.0500,17.29,47.75,352,0,1.63,3.63,49.4,4,129119,1141
