Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.40,704,296,350604,0.0500,18.44,48.32,169,0,0.18,3.54,50.3,7,133782,103
2000,72.70,727,273,351602,0.0500,18.56,48.36,248,0,0.16,3.61,53.7,8,134174,208
3000,74.40,744,256,352556,0.0500,18.66,48.39,306,0,0.16,3.69,51.2,4,134549,311
4000,75.80,758,242,353472,0.0500,18.78,48.43,350,0,0.16,3.67,54.2,6,134908,423
5000,74.80,748,252,354384,0.0500,18.90,48.47,314,0,0.16,3.65,54.4,9,135267,535
6000,74.60,746,254,355305,0.0500,19.01,48.52,306,1,0.16,3.60,50.7,7,135628,638
7000,74.20,742,258,356220,0.0500,19.13,48.57,319,1,0.16,3.74,54.0,8,135988,756
8000,75.00,750,250,357093,0.0500,19.24,48.62,326,0,0.16,3.68,51.6,6,136330,894
9000,72.30,723,277,358062,0.0500,19.36,48.67,240,0,0.16,3.63,55.1,8,136711,1072
10000,71.30,713,287,358977,0.0500,19.47,48.73,211,0,0.16,3.56,54.1,7,137071,1291
