Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.50,615,385,142609,0.3370,6.33,37.12,-113,0,0.24,3.31,41.2,0,52130,127
2000,61.20,612,388,147204,0.3340,6.44,37.40,-145,0,0.24,3.23,41.0,0,53932,252
3000,63.50,635,365,150974,0.3310,6.58,37.76,-56,0,0.25,3.40,40.2,0,55411,380
4000,63.20,632,368,154936,0.3280,6.72,38.08,-65,0,0.37,3.33,41.8,0,56965,510
5000,62.80,628,372,158794,0.3250,6.85,38.36,-79,0,0.25,3.34,41.0,0,58479,636
6000,61.70,617,383,162413,0.3220,6.97,38.58,-93,0,0.25,3.41,38.6,0,59899,770
7000,62.50,625,375,166053,0.3190,7.09,38.84,-79,0,0.25,3.39,40.2,0,61326,919
8000,65.90,659,341,169549,0.3160,7.21,39.04,11,0,0.26,3.42,40.3,0,62698,1076
9000,66.20,662,338,173050,0.3130,7.35,39.27,35,0,0.25,3.43,43.5,0,64071,1267
10000,64.10,641,359,176373,0.3100,7.49,39.53,-41,0,0.25,3.35,44.5,0,65374,1494
