Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,74.90,749,251,292732,0.1431,12.98,45.38,297,0,0.16,3.61,46.4,1,111052,95
2000,72.80,728,272,294261,0.1391,13.08,45.42,244,0,0.16,3.62,43.8,1,111653,186
3000,76.70,767,233,295706,0.1350,13.19,45.49,355,0,0.16,3.62,46.2,2,112220,281
4000,76.20,762,238,297235,0.1311,13.28,45.56,329,0,0.16,3.53,43.5,0,112821,372
5000,75.40,754,246,298603,0.1267,13.39,45.64,320,0,0.16,3.64,45.9,0,113358,468
6000,75.10,751,249,300063,0.1226,13.50,45.70,301,0,0.31,3.60,46.2,1,113931,563
7000,73.60,736,264,301333,0.1178,13.61,45.76,263,0,0.16,3.55,43.9,2,114430,663
8000,75.70,757,243,302716,0.1135,13.72,45.84,319,0,0.16,3.57,46.7,2,114973,782
9000,77.60,776,224,304043,0.1090,13.82,45.93,370,0,0.16,3.66,46.6,1,115494,909
10000,76.90,769,231,305462,0.1048,13.93,45.99,359,0,0.16,3.63,45.7,2,116051,1088
