Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.50,765,235,379298,0.0500,21.62,49.65,344,0,0.16,3.60,48.9,3,145052,101
2000,78.10,781,219,380108,0.0500,21.73,49.69,392,0,0.16,3.63,52.4,6,145370,204
3000,75.80,758,242,380916,0.0500,21.82,49.72,334,0,0.16,3.67,48.5,3,145687,303
4000,78.50,785,215,381672,0.0500,21.93,49.75,402,0,0.16,3.66,54.0,4,145984,409
5000,77.80,778,222,382411,0.0500,22.04,49.79,395,1,0.16,3.69,51.2,5,146275,517
6000,77.70,777,223,383129,0.0500,22.15,49.83,388,0,0.30,3.61,55.2,9,146557,627
7000,77.20,772,228,383907,0.0500,22.26,49.87,370,0,0.16,3.64,54.4,6,146862,779
8000,78.30,783,217,384620,0.0500,22.37,49.89,419,0,0.16,3.77,54.5,10,147142,931
9000,77.60,776,224,385402,0.0500,22.47,49.93,361,1,0.17,3.58,47.8,2,147450,1118
10000,77.80,778,222,386064,0.0500,22.56,49.96,410,0,0.16,3.75,45.7,4,147710,1317
