Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
100,18.0,0.04996170339735633,-230.0
200,15.0,0.04996170339735633,-275.0
300,19.0,0.04996170339735633,-215.0
400,25.0,0.04996170339735633,-125.0
500,9.0,0.04996170339735633,-365.0
600,16.0,0.04996170339735633,-260.0
700,17.0,0.04996170339735633,-245.0
800,18.0,0.04996170339735633,-230.0
900,22.0,0.04996170339735633,-170.0
1000,19.0,0.04996170339735633,-215.0
1100,23.0,0.04996170339735633,-155.0
1200,17.0,0.04996170339735633,-245.0
1300,15.0,0.04996170339735633,-275.0
1400,18.0,0.04996170339735633,-230.0
1500,20.0,0.04996170339735633,-200.0
1600,26.0,0.04996170339735633,-110.0
1700,19.0,0.04996170339735633,-215.0
1800,19.0,0.04996170339735633,-215.0
1900,14.000000000000002,0.04996170339735633,-290.0
2000,19.0,0.04996170339735633,-215.0
2100,18.0,0.04996170339735633,-230.0
2200,19.0,0.04996170339735633,-215.0
2300,15.0,0.04996170339735633,-275.0
2400,17.0,0.04996170339735633,-245.0
2500,25.0,0.04996170339735633,-125.0
2600,24.0,0.04996170339735633,-140.0
2700,21.0,0.04996170339735633,-185.0
2800,20.0,0.04996170339735633,-200.0
2900,26.0,0.04996170339735633,-110.0
3000,14.000000000000002,0.04996170339735633,-290.0
3100,26.0,0.04996170339735633,-110.0
3200,21.0,0.04996170339735633,-185.0
3300,20.0,0.04996170339735633,-200.0
3400,22.0,0.04996170339735633,-170.0
3500,15.0,0.04996170339735633,-275.0
3600,17.0,0.04996170339735633,-245.0
3700,15.0,0.04996170339735633,-275.0
3800,20.0,0.04996170339735633,-200.0
3900,26.0,0.04996170339735633,-110.0
4000,22.0,0.04996170339735633,-170.0
4100,22.0,0.04996170339735633,-170.0
4200,17.0,0.04996170339735633,-245.0
4300,9.0,0.04996170339735633,-365.0
4400,30.0,0.04996170339735633,-50.0
4500,24.0,0.04996170339735633,-140.0
4600,19.0,0.04996170339735633,-215.0
4700,20.0,0.04996170339735633,-200.0
4800,21.0,0.04996170339735633,-185.0
4900,16.0,0.04996170339735633,-260.0
5000,25.0,0.04996170339735633,-125.0
5100,20.0,0.04996170339735633,-200.0
5200,14.000000000000002,0.04996170339735633,-290.0
5300,22.0,0.04996170339735633,-170.0
5400,23.0,0.04996170339735633,-155.0
5500,20.0,0.04996170339735633,-200.0
5600,15.0,0.04996170339735633,-275.0
5700,21.0,0.04996170339735633,-185.0
5800,21.0,0.04996170339735633,-185.0
5900,14.000000000000002,0.04996170339735633,-290.0
6000,24.0,0.04996170339735633,-140.0
6100,22.0,0.04996170339735633,-170.0
6200,13.0,0.04996170339735633,-305.0
6300,15.0,0.04996170339735633,-275.0
6400,19.0,0.04996170339735633,-215.0
6500,16.0,0.04996170339735633,-260.0
6600,27.0,0.04996170339735633,-95.0
6700,28.000000000000004,0.04996170339735633,-80.0
6800,28.999999999999996,0.04996170339735633,-65.0
6900,13.0,0.04996170339735633,-305.0
7000,30.0,0.04996170339735633,-50.0
7100,27.0,0.04996170339735633,-95.0
7200,26.0,0.04996170339735633,-110.0
7300,24.0,0.04996170339735633,-140.0
7400,24.0,0.04996170339735633,-140.0
7500,15.0,0.04996170339735633,-275.0
7600,20.0,0.04996170339735633,-200.0
7700,18.0,0.04996170339735633,-230.0
7800,16.0,0.04996170339735633,-260.0
7900,14.000000000000002,0.04996170339735633,-290.0
8000,18.0,0.04996170339735633,-230.0
8100,17.0,0.04996170339735633,-245.0
8200,21.0,0.04996170339735633,-185.0
8300,18.0,0.04996170339735633,-230.0
8400,21.0,0.04996170339735633,-185.0
8500,14.000000000000002,0.04996170339735633,-290.0
8600,15.0,0.04996170339735633,-275.0
8700,20.0,0.04996170339735633,-200.0
8800,21.0,0.04996170339735633,-185.0
8900,16.0,0.04996170339735633,-260.0
9000,20.0,0.04996170339735633,-200.0
9100,26.0,0.04996170339735633,-110.0
9200,23.0,0.04996170339735633,-155.0
9300,15.0,0.04996170339735633,-275.0
9400,22.0,0.04996170339735633,-170.0
9500,22.0,0.04996170339735633,-170.0
9600,16.0,0.04996170339735633,-260.0
9700,23.0,0.04996170339735633,-155.0
9800,20.0,0.04996170339735633,-200.0
9900,19.0,0.04996170339735633,-215.0
10000,16.0,0.04996170339735633,-260.0
