Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
100,19.0,0.04996170339735633,-215.0
200,23.0,0.04996170339735633,-155.0
300,22.0,0.04996170339735633,-170.0
400,23.0,0.04996170339735633,-155.0
500,21.0,0.04996170339735633,-185.0
600,20.0,0.04996170339735633,-200.0
700,22.0,0.04996170339735633,-170.0
800,22.0,0.04996170339735633,-170.0
900,28.999999999999996,0.04996170339735633,-65.0
1000,17.0,0.04996170339735633,-245.0
1100,18.0,0.04996170339735633,-230.0
1200,24.0,0.04996170339735633,-140.0
1300,19.0,0.04996170339735633,-215.0
1400,17.0,0.04996170339735633,-245.0
1500,23.0,0.04996170339735633,-155.0
1600,17.0,0.04996170339735633,-245.0
1700,19.0,0.04996170339735633,-215.0
1800,24.0,0.04996170339735633,-140.0
1900,21.0,0.04996170339735633,-185.0
2000,23.0,0.04996170339735633,-155.0
2100,22.0,0.04996170339735633,-170.0
2200,21.0,0.04996170339735633,-185.0
2300,24.0,0.04996170339735633,-140.0
2400,22.0,0.04996170339735633,-170.0
2500,19.0,0.04996170339735633,-215.0
2600,22.0,0.04996170339735633,-170.0
2700,17.0,0.04996170339735633,-245.0
2800,24.0,0.04996170339735633,-140.0
2900,13.0,0.04996170339735633,-305.0
3000,20.0,0.04996170339735633,-200.0
3100,27.0,0.04996170339735633,-95.0
3200,24.0,0.04996170339735633,-140.0
3300,26.0,0.04996170339735633,-110.0
3400,21.0,0.04996170339735633,-185.0
3500,25.0,0.04996170339735633,-125.0
3600,18.0,0.04996170339735633,-230.0
3700,13.0,0.04996170339735633,-305.0
3800,27.0,0.04996170339735633,-95.0
3900,21.0,0.04996170339735633,-185.0
4000,24.0,0.04996170339735633,-140.0
4100,25.0,0.04996170339735633,-125.0
4200,21.0,0.04996170339735633,-185.0
4300,19.0,0.04996170339735633,-215.0
4400,20.0,0.04996170339735633,-200.0
4500,24.0,0.04996170339735633,-140.0
4600,20.0,0.04996170339735633,-200.0
4700,31.0,0.04996170339735633,-35.0
4800,17.0,0.04996170339735633,-245.0
4900,19.0,0.04996170339735633,-215.0
5000,13.0,0.04996170339735633,-305.0
5100,21.0,0.04996170339735633,-185.0
5200,15.0,0.04996170339735633,-275.0
5300,17.0,0.04996170339735633,-245.0
5400,27.0,0.04996170339735633,-95.0
5500,19.0,0.04996170339735633,-215.0
5600,20.0,0.04996170339735633,-200.0
5700,20.0,0.04996170339735633,-200.0
5800,30.0,0.04996170339735633,-50.0
5900,19.0,0.04996170339735633,-215.0
6000,21.0,0.04996170339735633,-185.0
6100,15.0,0.04996170339735633,-275.0
6200,19.0,0.04996170339735633,-215.0
6300,21.0,0.04996170339735633,-185.0
6400,24.0,0.04996170339735633,-140.0
6500,17.0,0.04996170339735633,-245.0
6600,23.0,0.04996170339735633,-155.0
6700,23.0,0.04996170339735633,-155.0
6800,22.0,0.04996170339735633,-170.0
6900,21.0,0.04996170339735633,-185.0
7000,16.0,0.04996170339735633,-260.0
7100,24.0,0.04996170339735633,-140.0
7200,26.0,0.04996170339735633,-110.0
7300,21.0,0.04996170339735633,-185.0
7400,16.0,0.04996170339735633,-260.0
7500,20.0,0.04996170339735633,-200.0
7600,14.000000000000002,0.04996170339735633,-290.0
7700,20.0,0.04996170339735633,-200.0
7800,21.0,0.04996170339735633,-185.0
7900,18.0,0.04996170339735633,-230.0
8000,18.0,0.04996170339735633,-230.0
