Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
100,17.0,0.04996170339735633,-245.0
200,28.999999999999996,0.04996170339735633,-65.0
300,18.0,0.04996170339735633,-230.0
400,26.0,0.04996170339735633,-110.0
500,23.0,0.04996170339735633,-155.0
600,17.0,0.04996170339735633,-245.0
700,19.0,0.04996170339735633,-215.0
800,14.000000000000002,0.04996170339735633,-290.0
900,14.000000000000002,0.04996170339735633,-290.0
1000,10.0,0.04996170339735633,-350.0
1100,25.0,0.04996170339735633,-125.0
1200,17.0,0.04996170339735633,-245.0
1300,14.000000000000002,0.04996170339735633,-290.0
1400,28.000000000000004,0.04996170339735633,-80.0
1500,23.0,0.04996170339735633,-155.0
1600,15.0,0.04996170339735633,-275.0
1700,18.0,0.04996170339735633,-230.0
1800,26.0,0.04996170339735633,-110.0
1900,19.0,0.04996170339735633,-215.0
2000,15.0,0.04996170339735633,-275.0
2100,22.0,0.04996170339735633,-170.0
2200,24.0,0.04996170339735633,-140.0
2300,15.0,0.04996170339735633,-275.0
2400,18.0,0.04996170339735633,-230.0
2500,26.0,0.04996170339735633,-110.0
2600,12.0,0.04996170339735633,-320.0
2700,22.0,0.04996170339735633,-170.0
2800,22.0,0.04996170339735633,-170.0
2900,14.000000000000002,0.04996170339735633,-290.0
3000,17.0,0.04996170339735633,-245.0
3100,23.0,0.04996170339735633,-155.0
3200,28.000000000000004,0.04996170339735633,-80.0
3300,20.0,0.04996170339735633,-200.0
3400,13.0,0.04996170339735633,-305.0
3500,15.0,0.04996170339735633,-275.0
3600,28.000000000000004,0.04996170339735633,-80.0
3700,21.0,0.04996170339735633,-185.0
3800,15.0,0.04996170339735633,-275.0
3900,30.0,0.04996170339735633,-50.0
4000,20.0,0.04996170339735633,-200.0
4100,18.0,0.04996170339735633,-230.0
4200,22.0,0.04996170339735633,-170.0
4300,25.0,0.04996170339735633,-125.0
4400,27.0,0.04996170339735633,-95.0
4500,21.0,0.04996170339735633,-185.0
4600,19.0,0.04996170339735633,-215.0
4700,15.0,0.04996170339735633,-275.0
4800,17.0,0.04996170339735633,-245.0
4900,14.000000000000002,0.04996170339735633,-290.0
5000,22.0,0.04996170339735633,-170.0
5100,22.0,0.04996170339735633,-170.0
5200,25.0,0.04996170339735633,-125.0
5300,18.0,0.04996170339735633,-230.0
5400,22.0,0.04996170339735633,-170.0
5500,26.0,0.04996170339735633,-110.0
5600,19.0,0.04996170339735633,-215.0
5700,11.0,0.04996170339735633,-335.0
5800,16.0,0.04996170339735633,-260.0
5900,15.0,0.04996170339735633,-275.0
6000,24.0,0.04996170339735633,-140.0
6100,17.0,0.04996170339735633,-245.0
6200,28.000000000000004,0.04996170339735633,-80.0
6300,20.0,0.04996170339735633,-200.0
6400,13.0,0.04996170339735633,-305.0
6500,21.0,0.04996170339735633,-185.0
6600,20.0,0.04996170339735633,-200.0
6700,26.0,0.04996170339735633,-110.0
6800,15.0,0.04996170339735633,-275.0
6900,17.0,0.04996170339735633,-245.0
7000,21.0,0.04996170339735633,-185.0
7100,20.0,0.04996170339735633,-200.0
7200,18.0,0.04996170339735633,-230.0
7300,21.0,0.04996170339735633,-185.0
7400,20.0,0.04996170339735633,-200.0
7500,18.0,0.04996170339735633,-230.0
7600,21.0,0.04996170339735633,-185.0
7700,23.0,0.04996170339735633,-155.0
7800,21.0,0.04996170339735633,-185.0
7900,23.0,0.04996170339735633,-155.0
8000,25.0,0.04996170339735633,-125.0
8100,16.0,0.04996170339735633,-260.0
8200,21.0,0.04996170339735633,-185.0
8300,23.0,0.04996170339735633,-155.0
8400,21.0,0.04996170339735633,-185.0
8500,22.0,0.04996170339735633,-170.0
8600,16.0,0.04996170339735633,-260.0
8700,16.0,0.04996170339735633,-260.0
8800,20.0,0.04996170339735633,-200.0
8900,20.0,0.04996170339735633,-200.0
9000,18.0,0.04996170339735633,-230.0
9100,18.0,0.04996170339735633,-230.0
9200,19.0,0.04996170339735633,-215.0
9300,19.0,0.04996170339735633,-215.0
9400,24.0,0.04996170339735633,-140.0
9500,16.0,0.04996170339735633,-260.0
9600,19.0,0.04996170339735633,-215.0
9700,15.0,0.04996170339735633,-275.0
9800,21.0,0.04996170339735633,-185.0
9900,20.0,0.04996170339735633,-200.0
10000,20.0,0.04996170339735633,-200.0
