Batalhas,WinRate_Bloco,Epsilon,Reward
1000,62.3,0.01,1534000.0
2000,60.6,0.01,3000680.0
3000,57.9,0.01,4333000.0
4000,62.1,0.01,5853430.0
5000,57.599999999999994,0.01,7198680.0
6000,59.9,0.01,8659750.0
7000,59.699999999999996,0.01,10075280.0
8000,63.3,0.01,11681080.0
9000,60.8,0.01,13171250.0
10000,62.1,0.01,14688780.0
