Batalhas,WinRate_Bloco,Epsilon,Reward
500,63.4,0.0,214400.0
1000,61.4,0.0,369200.0
1500,57.8,0.0,408600.0
2000,61.4,0.0,560400.0
2500,58.199999999999996,0.0,623000.0
3000,58.599999999999994,0.0,688800.0
3500,59.4,0.0,782600.0
4000,53.6,0.0,686400.0
4500,60.8,0.0,800400.0
5000,57.99999999999999,0.0,843800.0
5500,58.199999999999996,0.0,893200.0
6000,60.6,0.0,1020600.0
6500,59.199999999999996,0.0,1100400.0
7000,57.4,0.0,1121000.0
7500,54.0,0.0,1046000.0
8000,58.199999999999996,0.0,1091200.0
8500,55.00000000000001,0.0,1039800.0
9000,59.8,0.0,1137800.0
9500,55.800000000000004,0.0,1114200.0
10000,56.2,0.0,1102800.0
10500,58.4,0.0,1170400.0
11000,60.4,0.0,1301800.0
11500,60.8,0.0,1434800.0
12000,61.8,0.0,1608800.0
12500,57.99999999999999,0.0,1659600.0
13000,58.599999999999994,0.0,1723800.0
13500,59.599999999999994,0.0,1805200.0
14000,56.8,0.0,1814000.0
14500,60.199999999999996,0.0,1926200.0
15000,57.199999999999996,0.0,1948200.0
15500,59.199999999999996,0.0,2033400.0
16000,57.199999999999996,0.0,2070600.0
16500,56.39999999999999,0.0,2074000.0
17000,55.00000000000001,0.0,2032400.0
17500,57.599999999999994,0.0,2068000.0
18000,56.00000000000001,0.0,2056400.0
18500,56.2,0.0,2056800.0
19000,57.99999999999999,0.0,2115800.0
19500,57.4,0.0,2148200.0
20000,55.800000000000004,0.0,2124600.0
