Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,44.0,0.298,-292400,0,19.99,45.9,415636
1000,48.4,0.296,-333100,0,19.95,45.9,417097
1500,49.0,0.293,-357400,0,19.93,45.8,418379
