Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,50.4,0.030,-30934,0,12.98,39.6,329650
1000,52.6,0.030,-18018,0,13.00,39.6,330312
1500,53.2,0.030,-6082,0,13.03,39.6,330893
2000,52.8,0.030,2871,0,13.05,39.7,331552
2500,52.8,0.030,-4291,0,13.08,39.7,332189
3000,53.2,0.030,14288,0,13.11,39.8,332771
3500,47.0,0.030,-88670,0,13.14,39.8,333354
4000,51.2,0.030,-119629,0,13.16,39.8,333996
4500,48.4,0.030,-178263,0,13.18,39.8,334601
5000,49.2,0.030,-236978,0,13.21,39.9,335251
5500,50.0,0.030,-274671,0,13.23,39.9,335900
6000,49.2,0.030,-323567,0,13.26,39.9,336422
6500,49.2,0.030,-389180,0,13.30,40.0,336963
7000,48.6,0.030,-461699,0,13.32,40.0,337549
7500,47.0,0.030,-552855,0,13.34,40.0,338169
8000,49.8,0.030,-606118,0,13.37,40.0,338797
8500,49.2,0.030,-665942,0,13.40,40.1,339361
9000,49.6,0.030,-708358,0,13.43,40.1,339907
9500,51.2,0.030,-722459,0,13.46,40.2,340496
10000,46.6,0.030,-823948,0,13.49,40.2,341032
