Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,5.10,51,949,20589,0.3970,2.13,22.04,-5532,0,0.20,2.79,36.8,0,7130,106
2000,8.60,86,914,37384,0.3940,2.41,25.16,-5109,0,0.19,2.82,39.1,0,12950,196
3000,11.80,118,882,51958,0.3910,2.67,27.53,-4739,0,0.14,2.70,41.5,2,18000,284
4000,12.40,124,876,65246,0.3880,2.85,29.02,-4672,0,0.14,2.69,39.7,0,22606,368
5000,13.70,137,863,77594,0.3850,2.99,29.95,-4509,0,0.14,2.69,38.8,0,26887,449
6000,14.30,143,857,88495,0.3820,3.13,30.88,-4452,0,0.14,2.70,38.6,0,30666,537
7000,14.40,144,856,99247,0.3790,3.29,31.77,-4436,0,0.14,2.68,41.5,0,34394,628
8000,18.60,186,814,109061,0.3760,3.42,32.44,-3979,0,0.15,2.63,39.9,0,37798,743
9000,18.60,186,814,118155,0.3730,3.55,33.07,-3974,0,0.14,2.65,38.7,0,40953,854
10000,18.10,181,819,127010,0.3700,3.67,33.68,-4020,0,0.14,2.65,40.1,1,44026,984
