Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,56.20,562,438,502775,0.0500,13.48,48.97,198,0,0.16,2.96,38.9,1,191498,85
2000,56.50,565,435,503933,0.0500,13.53,49.01,213,0,0.14,2.96,38.1,0,191952,168
3000,54.70,547,453,504961,0.0500,13.59,49.05,17,0,0.14,2.83,38.3,1,192356,252
4000,56.40,564,436,506040,0.0500,13.66,49.10,213,1,0.14,2.85,43.3,3,192779,344
5000,55.70,557,443,507269,0.0500,13.71,49.12,120,0,0.14,2.82,39.1,0,193262,430
6000,55.50,555,445,508361,0.0500,13.78,49.15,121,0,0.14,2.90,41.6,2,193690,517
7000,55.00,550,450,509367,0.0500,13.84,49.21,67,1,0.14,2.91,41.9,4,194085,613
8000,55.20,552,448,510471,0.0500,13.91,49.24,86,0,0.14,2.88,43.6,2,194519,708
9000,51.20,512,488,511585,0.0500,13.97,49.27,-342,0,0.14,2.86,43.1,3,194956,815
10000,56.20,562,438,512726,0.0500,14.04,49.31,182,0,0.15,2.93,41.7,2,195404,942
