Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,44.80,448,552,341925,0.2170,7.81,43.11,-1074,0,0.14,2.82,40.1,0,128344,85
2000,42.50,425,575,345341,0.2140,7.87,43.21,-1327,0,0.14,2.82,40.5,1,129685,168
3000,44.60,446,554,348684,0.2110,7.93,43.30,-1093,0,0.20,2.74,41.2,0,130998,255
4000,44.20,442,558,351752,0.2080,7.99,43.42,-1133,0,0.14,2.78,41.4,1,132202,347
5000,45.80,458,542,354768,0.2050,8.06,43.52,-969,0,0.14,2.77,42.0,1,133386,438
6000,45.40,454,546,357869,0.2020,8.13,43.62,-1026,0,0.14,2.79,42.4,0,134604,528
7000,46.40,464,536,360632,0.1990,8.19,43.73,-909,0,0.14,2.73,38.9,0,135689,611
8000,42.90,429,571,363602,0.1960,8.25,43.83,-1294,0,0.14,2.76,40.8,0,136855,726
9000,45.10,451,549,366425,0.1930,8.32,43.94,-1038,0,0.14,2.72,42.0,1,137964,846
10000,46.10,461,539,369232,0.1900,8.38,44.05,-949,0,0.14,2.75,41.3,1,139066,934
